payment_id,vendor,date,amount,currency,method,reference
PAY-6823F80BBF,Astra Labs,2025-07-10,106305.39,INR,UPI,REF-71444A01
PAY-9ADB3B4757,Trident Media,2025-05-08,59016.81,INR,IMPS,REF-FC79847C
PAY-FEBE35203A,Topaz Security,2025-10-20,173104.19,INR,CASH,REF-3A4A6D5B
PAY-CD10FF0EC0,Polar Constructions,2025-08-25,82386.83,INR,UPI,REF-C46ACC38
PAY-54D63EDD43,Polar Constructions,2025-06-27,32784.94,INR,UPI,REF-C3BA3CDA
PAY-6A6C001BAB,Silverline Hotels,2025-08-05,173103.09,INR,IMPS,REF-C0234E78
PAY-00D7A55313,Summit Paper,2025-08-12,68313.39,INR,IMPS,REF-7976B805
PAY-E25ECCBF38,Velvet Cosmetics,2025-08-19,156612.11,INR,NEFT,REF-D67A76B0
PAY-599ED35EFF,Glide Technologies,2025-07-21,192969.19,INR,CARD,REF-28E1EBF9
PAY-30BA63568B,Pine IT Services,2025-09-21,6263.82,INR,CARD,REF-01C96104
PAY-8C455B3896,Quasar Digital,2025-07-27,51988.66,INR,UPI,REF-4BDE21CF
PAY-D72D011E14,Topaz Security,2025-06-02,170930.5,INR,RTGS,REF-3710EF4D
PAY-B9295267DC,Alpha Insure,2025-05-18,79599.83,INR,NEFT,REF-76706FD7
PAY-B6C0333D95,Echo Electronics,2025-09-22,69731.18,INR,RTGS,REF-15543828
PAY-5A6F0EC1BF,ACME Corp,2025-10-16,186417.13,INR,RTGS,REF-DD1A4CA8
PAY-6DB2527636,Evergreen Supplies,2025-06-16,192674.15,INR,UPI,REF-ECFBC801
PAY-2916B36CD1,Polar Constructions,2025-08-31,138942.95,INR,RTGS,REF-2F045200
PAY-48559626D7,Marble Interiors,2025-07-31,29478.46,INR,NEFT,REF-513B54D2
PAY-4A11BD8740,Stellar Insurance,2025-05-09,78333.63,INR,CASH,REF-0D208877
PAY-4A02C97D5F,Nimbus Soft,2025-06-13,56545.66,INR,IMPS,REF-11E8174C
PAY-961A1E7506,Nimbus Soft,2025-08-03,182188.43,INR,NEFT,REF-60ACE149
PAY-6E26C83FDD,Crescent Books,2025-09-03,109993.94,INR,CASH,REF-696D0AE4
PAY-E4A7494C3E,ACME Corp,2025-09-05,3495.29,INR,IMPS,REF-E2FEA542
PAY-618B0C430B,Vortex Metals,2025-09-06,205190.34,INR,CASH,REF-834FD92E
PAY-0F9371CC59,Iris Pharma,2025-08-23,198331.57,INR,UPI,REF-F366FE07
PAY-D7B3E40B79,Zenith Apparel,2025-05-13,34991.39,INR,RTGS,REF-BD534245
PAY-1185E07784,Lotus Telecom,2025-04-27,186231.58,INR,IMPS,REF-1548D16A
PAY-9614E2BBBB,Lotus Telecom,2025-05-27,198846.1,INR,UPI,REF-8DE50107
PAY-0BDAF86AEA,Helios Motors,2025-06-12,127899.51,INR,UPI,REF-73DBAE02
PAY-769C4742E7,Zeta Telecom,2025-05-26,146224.15,INR,IMPS,REF-2E2D92C5
PAY-A99E66B3CF,Pearl Analytics,2025-08-24,68758.99,INR,RTGS,REF-2049F8A7
PAY-6C51671684,Neptune Shipping,2025-10-21,117954.07,INR,RTGS,REF-62913A17
PAY-316E1F3C5E,Summit Paper,2025-09-11,11009.3,INR,UPI,REF-28458DF6
PAY-ED7543EBC5,Pine IT Services,2025-06-12,62297.71,INR,IMPS,REF-ACC787FF
PAY-7CAA45D7FB,Prism Plastics,2025-09-11,139095.87,INR,CARD,REF-838BBF3B
PAY-508FD74A73,Pine IT Services,2025-07-11,175790.67,INR,UPI,REF-A3F0E069
PAY-57C8774210,Summit Paper,2025-07-02,9906.24,INR,NEFT,REF-0C929FD5
PAY-FC7F5C5C6F,Helios Motors,2025-07-08,130737.84,INR,CASH,REF-FFF772AF
PAY-B494FED699,Indigo Chem,2025-08-19,68038.57,INR,RTGS,REF-6C0B9CFC
PAY-0333111CAD,Zenith Apparel,2025-05-19,22725.03,INR,CASH,REF-9C48E79F
PAY-0AA9DA6204,Zephyr Foods,2025-09-30,163990.17,INR,CARD,REF-5BFD6C10
PAY-809F0BEF1E,Lotus Telecom,2025-08-19,180283.49,INR,IMPS,REF-FA890AAB
PAY-4B8E4D9DEF,Summit Paper,2025-06-19,48957.79,INR,RTGS,REF-7F26F83C
PAY-C35D59C89C,Indigo Chem,2025-10-05,135864.38,INR,CASH,REF-EA47FDC9
PAY-8A8FBFE8D8,Falcon Couriers,2025-06-02,6625.67,INR,RTGS,REF-7BCC1041
PAY-A2D68EBA2D,Zephyr Foods,2025-06-01,160657.29,INR,RTGS,REF-F709AF3A
PAY-A7002C6A14,Neptune Shipping,2025-05-03,131183.43,INR,NEFT,REF-F927DE6B
PAY-23AD334B60,Quick Logistics,2025-06-25,66125.79,INR,NEFT,REF-137F694C
PAY-792E99C646,Quick Logistics,2025-08-04,121971.72,INR,IMPS,REF-8EBAF6E6
PAY-C68B2E41AA,Silverline Hotels,2025-09-14,100856.74,INR,NEFT,REF-D7D2DB3A
PAY-98618998D6,Nova Travels,2025-10-04,178811.95,INR,RTGS,REF-4D88FF57
PAY-FCA6B9DC21,Cobalt Energy,2025-07-07,2756.34,INR,CASH,REF-45D439A8
PAY-996ED5E579,Pine IT Services,2025-05-16,143173.5,INR,IMPS,REF-49C41EE4
PAY-AC6053EA31,Lotus Telecom,2025-08-30,101278.72,INR,CASH,REF-9861FD5B
PAY-0FD53668CE,Polar Constructions,2025-07-25,211710.84,INR,NEFT,REF-CB1B1F2B
PAY-76DCE79DA8,Helios Motors,2025-06-25,183399.56,INR,CARD,REF-5B1DB381
PAY-C906882890,Crescent Books,2025-07-29,123232.9,INR,NEFT,REF-215DC2AD
PAY-D6C9BF89FE,Echo Electronics,2025-09-27,37625.5,INR,NEFT,REF-AF0610D8
PAY-F5C964FC19,ACME Corp,2025-10-06,137404.96,INR,NEFT,REF-9E6B4AB6
PAY-942605DADF,Quasar Digital,2025-10-08,105959.21,INR,IMPS,REF-2E0C4263
PAY-E94F9F28D4,Crescent Books,2025-08-23,192088.83,INR,RTGS,REF-7C120CD1
PAY-F35CB99F01,Crescent Books,2025-07-30,160879.07,INR,IMPS,REF-4F3D1657
PAY-E6EA01726C,Vortex Metals,2025-09-01,103141.25,INR,UPI,REF-A494F86D
PAY-D88CB13A07,Summit Paper,2025-10-20,119970.66,INR,UPI,REF-2083C995
PAY-A55AA4C54E,Silverline Hotels,2025-08-28,115965.65,INR,CARD,REF-94FDBF1C
PAY-70ADFEAADA,Granite Mining,2025-05-27,49687.43,INR,CARD,REF-D56F89C5
PAY-320C73D70F,Quick Logistics,2025-05-14,172438.65,INR,IMPS,REF-96B3969F
PAY-6601EF1A72,Iris Pharma,2025-07-02,35418.39,INR,CARD,REF-7FD91AA9
PAY-3B882DA944,Apollo Health,2025-09-19,139366.57,INR,NEFT,REF-CA653C85
PAY-9454B4C838,Vertex Retail,2025-05-26,197073.44,INR,CARD,REF-B6DC8827
PAY-3F7F01D53F,BlueBank Services,2025-08-01,184030.15,INR,UPI,REF-DA9BDA33
PAY-7E2E6BBCB9,Velvet Cosmetics,2025-06-17,196689.38,INR,UPI,REF-B7DDF5D3
PAY-3A7F81207E,Iris Pharma,2025-09-18,111630.65,INR,IMPS,REF-6EC719E5
PAY-3C5F54B72A,Metro Logistics,2025-05-30,24664.75,INR,RTGS,REF-63EA2F7B
PAY-52444D14DD,ACME Corp,2025-06-14,46388.88,INR,RTGS,REF-1C6BAF9F
PAY-FDA2BA8A76,BlueBank Services,2025-05-05,144583.33,INR,UPI,REF-8859FF18
PAY-0E6A498866,Olive Agro,2025-08-19,76190.78,INR,CASH,REF-E2C9C332
PAY-37D186BE37,BlueBank Services,2025-09-01,168334.38,INR,IMPS,REF-83BE80C3
PAY-DUP-7650E4EA,Olive Agro,2025-05-20,69584.23,INR,RTGS,REF-38B15634
PAY-DUP-A83E4258,Prism Plastics,2025-07-18,42504.18,INR,UPI,REF-615AC75A
PAY-DUP-B2268CF5,Raven Tools,2025-09-22,26299.38,INR,NEFT,REF-97AA2ACE
PAY-DUP-0C0F3777,Marble Interiors,2025-05-27,121076.95,INR,UPI,REF-5E70E632
PAY-DUP-D91B0D01,Trident Media,2025-05-24,153097.61,INR,CASH,REF-778C2328
PAY-DUP-541F9097,Metro Logistics,2025-09-27,118028.24,INR,CASH,REF-4E46F3A1
PAY-DUP-07129DCF,Cobalt Energy,2025-05-11,54723.4,INR,UPI,REF-2369C3B3
PAY-DUP-A37B1BBF,ACME Corp,2025-07-22,192024.1,INR,IMPS,REF-7FF2DB04
PAY-DUP-AAE67CB9,Olive Agro,2025-05-20,69584.23,INR,RTGS,REF-38B15634
PAY-DUP-F0C2EE2A,Coral Resorts,2025-09-26,79467.6,INR,CASH,REF-1195EFB0
PAY-DUP-9DFEABE8,ACME Corp,2025-05-19,154308.95,INR,RTGS,REF-2E621815
PAY-DUP-7C569D7C,Olive Agro,2025-05-28,160382.61,INR,NEFT,REF-37F3A907
PAY-DUP-97BD304A,Velvet Cosmetics,2025-06-08,133095.87,INR,CASH,REF-B1F75DEF
PAY-DUP-08393C33,Glide Technologies,2025-10-02,68365.01,INR,RTGS,REF-9F5F4FAB
PAY-DUP-A39ED29D,Prism Plastics,2025-09-10,79638.74,INR,IMPS,REF-D2FE90F8
PAY-DUP-61E93E6E,Indigo Chem,2025-06-20,140252.72,INR,CASH,REF-ED5078CC
PAY-DUP-C7E2929A,Falcon Couriers,2025-10-13,29852.65,INR,IMPS,REF-BB487507
PAY-DUP-98DE85D3,Metro Logistics,2025-08-21,75928.19,INR,IMPS,REF-0087CF7A
PAY-DUP-4D557D18,Evergreen Supplies,2025-04-29,171802.05,INR,CARD,REF-60630BAE
PAY-DUP-C8C99397,Marble Interiors,2025-05-18,48877.59,INR,RTGS,REF-0CE2894E
PAY-DUP-BA2A970D,Apollo Health,2025-07-18,121528.72,INR,CARD,REF-B02275CC
PAY-DUP-4CB21B40,Echo Electronics,2025-07-26,91523.37,INR,NEFT,REF-7C4AF2B2
PAY-DUP-13964F63,Crimson Textiles,2025-08-28,57654.32,INR,RTGS,REF-B871A754
PAY-DUP-93A79F2B,Titan Beverages,2025-07-01,103563.71,INR,CASH,REF-B34314B3
PAY-DUP-48E57F82,Olive Agro,2025-07-20,52437.96,INR,IMPS,REF-1E254B8F
PAY-DUP-C0C4BDA5,Quasar Digital,2025-08-22,41375.62,INR,CARD,REF-A4DFB8C7
PAY-DUP-DEAADB87,BlueBank Services,2025-06-26,180780.9,INR,CASH,REF-9FD0E6F9
PAY-DUP-E40E6AA3,Glide Technologies,2025-07-18,34266.43,INR,NEFT,REF-E0307E0B
PAY-DUP-D5B41B83,Silverline Hotels,2025-08-28,115965.65,INR,CARD,REF-94FDBF1C
PAY-DUP-6BCFB012,Apollo Health,2025-07-22,23400.3,INR,CARD,REF-50B4BE2A
PAY-DUP-9BA84E36,Lumen Power,2025-04-29,8430.6,INR,CARD,REF-0D3F2092
PAY-DUP-B51E3FD4,Aurora Systems,2025-06-12,169657.0,INR,UPI,REF-CEF4165E
PAY-DUP-4A92B70A,Alpha Insure,2025-06-03,126857.56,INR,NEFT,REF-200656BD
PAY-DUP-161FECB0,Granite Mining,2025-06-01,91268.25,INR,CARD,REF-AB6DB499
PAY-DUP-093DC829,Delta Engineering,2025-05-12,135324.52,INR,UPI,REF-8A378804
PAY-DUP-39B869CA,Mango Mobility,2025-06-19,161174.26,INR,NEFT,REF-91B79AF8
PAY-DUP-F7180088,Helios Motors,2025-09-05,73738.99,INR,CARD,REF-1BB63044
PAY-DUP-9F992E5B,Vertex Retail,2025-09-07,196045.62,INR,UPI,REF-566DF10C
PAY-DUP-7CF30189,Glide Technologies,2025-07-13,6410.32,INR,IMPS,REF-3BD5C42C
PAY-DUP-4229B278,Delta Engineering,2025-06-07,97772.3,INR,CASH,REF-BF304565
PAY-DUP-D58D8EEF,Indigo Chem,2025-05-08,104414.14,INR,CASH,REF-02F5AC6F
PAY-DUP-6D94575E,Zephyr Foods,2025-05-08,37801.83,INR,CASH,REF-6498ADBF
PAY-DUP-97D14213,Polar Constructions,2025-07-31,116781.04,INR,CASH,REF-A9110D6C
PAY-DUP-F2496FEA,Zeta Telecom,2025-08-25,156414.3,INR,NEFT,REF-EE8A66D7
PAY-AD22473FB7,ACME Corp,2025-07-17,39577.09,INR,RTGS,REF-15E23D3E
PAY-49BED5A6B7,Zeta Telecom,2025-10-03,103431.22,INR,RTGS,REF-029CED46
PAY-1BA592C0E5,Quick Logistics,2025-07-15,77744.92,INR,CASH,REF-221CFE40
PAY-815AF08778,Crimson Textiles,2025-09-06,103304.55,INR,IMPS,REF-906242D1
PAY-93488EEA2B,Zeta Telecom,2025-10-14,167946.33,INR,CASH,REF-120FD1B6
PAY-CB7829B581,Crimson Textiles,2025-07-26,61470.07,INR,RTGS,REF-013E104A
PAY-44DE13AF00,Velvet Cosmetics,2025-07-24,127377.49,INR,IMPS,REF-219AD339
PAY-49AD9D0562,Olive Agro,2025-09-17,104977.5,INR,NEFT,REF-EE384DC8
PAY-74B8177A03,Trident Media,2025-06-27,27140.46,INR,CASH,REF-C002CC43
PAY-5F4DD0AD06,Sapphire Finance,2025-06-20,196604.83,INR,CASH,REF-72F647B2
PAY-A9F2C27366,Zephyr Foods,2025-06-29,17099.57,INR,RTGS,REF-515560C0
PAY-04C6A424F6,BlueBank Services,2025-05-12,115571.78,INR,NEFT,REF-7785E2BE
PAY-0212268A0F,Stellar Insurance,2025-09-10,136342.25,INR,CARD,REF-AF7E5282
PAY-03CEBC483C,BlueBank Services,2025-09-01,88278.42,INR,CASH,REF-020D0C87
PAY-CE58A3F4FE,Delta Engineering,2025-08-19,734.35,INR,CARD,REF-A2AFB38F
PAY-8ABD067CAD,Glide Technologies,2025-10-13,80377.04,INR,NEFT,REF-50B43A2D
PAY-2FCB8806AE,Sapphire Finance,2025-06-03,8362.21,INR,RTGS,REF-14B8A56B
PAY-74E9FC85DC,Indigo Chem,2025-05-17,145043.96,INR,NEFT,REF-B598FC30
PAY-0C21566987,Granite Mining,2025-07-03,12113.92,INR,IMPS,REF-7A40ABB7
PAY-A97E0D85AF,Cobalt Energy,2025-08-07,195020.86,INR,CARD,REF-90CB4E70
PAY-CBBE821F27,Sapphire Finance,2025-08-12,119621.97,INR,RTGS,REF-32D11F5D
PAY-0421242864,Coral Resorts,2025-05-29,129799.28,INR,UPI,REF-47C8AB24
PAY-48DEBAFC0B,Aurora Systems,2025-05-12,134103.33,INR,UPI,REF-987973FA
PAY-00C0E15857,Zeta Telecom,2025-05-14,7480.06,INR,CARD,REF-F8F56B71
PAY-E15A0FCB7A,ACME Corp,2025-05-04,135418.97,INR,NEFT,REF-7525E17A
PAY-F0E5495E7C,Orion Foods,2025-08-26,111275.84,INR,UPI,REF-7E78A4F5
PAY-92F874A85F,BlueBank Services,2025-06-05,2858.22,INR,NEFT,REF-57B5ABAF
PAY-1E361C68DF,Vertex Retail,2025-07-19,133192.19,INR,CARD,REF-4EEEF187
PAY-CBC7B4FE17,Granite Mining,2025-06-01,137372.47,INR,CASH,REF-5C7220C0
PAY-59E2C5B921,Cobalt Energy,2025-10-18,136694.21,INR,IMPS,REF-0902B331
PAY-427B44C4D1,Quick Logistics,2025-05-11,2885.06,INR,CASH,REF-A7707CCF
PAY-7C0B422EF1,Trident Media,2025-09-26,180293.43,INR,RTGS,REF-AB3AD3CD
PAY-0533348100,Sapphire Finance,2025-09-27,158215.89,INR,RTGS,REF-A9364250
PAY-1CC02D9020,Nova Travels,2025-10-03,92412.12,INR,CASH,REF-24BEBDE4
PAY-CED0EFFD71,Indigo Chem,2025-10-07,172089.07,INR,UPI,REF-B09F7C16
PAY-92F3B75BF6,Titan Beverages,2025-06-18,173697.15,INR,RTGS,REF-6D85EE18
PAY-6FE4E1D375,Silverline Hotels,2025-09-20,173480.09,INR,RTGS,REF-C493F82C
PAY-655137B721,Pearl Analytics,2025-07-09,51253.78,INR,IMPS,REF-C417CCEF
PAY-9CD16DB83A,Neptune Shipping,2025-05-29,77023.78,INR,CASH,REF-6FA3EC94
PAY-C90E8813CA,Zephyr Foods,2025-09-25,152828.57,INR,UPI,REF-FBB509CD
PAY-8B1FACA5BD,Prism Plastics,2025-10-04,33569.82,INR,UPI,REF-68F46F7D
PAY-E3FE8122DC,Nimbus Soft,2025-08-02,57200.58,INR,UPI,REF-A91DBFB4
PAY-1145886A0A,Glide Technologies,2025-06-14,88441.29,INR,NEFT,REF-9B9EEF3A
PAY-0543853102,Zephyr Foods,2025-07-23,19036.67,INR,IMPS,REF-B79FF44C
PAY-F98D4D5450,Quasar Digital,2025-08-16,187517.67,INR,CARD,REF-CF96E20C
PAY-DFDEC1CB6B,Glide Technologies,2025-06-18,173745.45,INR,RTGS,REF-2C5DF0B4
PAY-23310894AF,Summit Paper,2025-07-31,148440.94,INR,CASH,REF-5238CFDA
PAY-94AFC4C6E1,Echo Electronics,2025-08-13,76174.44,INR,NEFT,REF-ADD9512A
PAY-A27997A9B9,Pearl Analytics,2025-10-11,180151.66,INR,NEFT,REF-F810B380
PAY-05A85529AA,Mango Mobility,2025-07-11,69029.26,INR,NEFT,REF-DD7507F3
PAY-7E2316CA57,Olive Agro,2025-07-07,119942.98,INR,NEFT,REF-632BE361
PAY-E0738852D0,Sapphire Finance,2025-09-01,60005.8,INR,CASH,REF-C870150F
PAY-7000D78443,Crimson Textiles,2025-08-31,102073.42,INR,UPI,REF-2B9C39A5
PAY-9F23EC6013,Nova Travels,2025-09-18,122648.76,INR,CARD,REF-535306E0
PAY-19BFB58A57,Alpha Insure,2025-06-14,191222.52,INR,UPI,REF-7D125A3C
PAY-B7919B1DCA,Pine IT Services,2025-08-01,34597.63,INR,CASH,REF-6085893F
PAY-F11AAFAB71,Quick Logistics,2025-10-10,71419.21,INR,UPI,REF-7CFC947D
PAY-ECE5D06F94,Helios Motors,2025-07-14,5848.43,INR,CARD,REF-46F8D7F2
PAY-982D8609B6,Velvet Cosmetics,2025-09-10,87627.57,INR,IMPS,REF-2667D84E
PAY-BC46F24E0C,Helios Motors,2025-07-25,153088.1,INR,UPI,REF-181E9C51
PAY-BB8EBCCC82,Vertex Retail,2025-08-11,147459.18,INR,NEFT,REF-F4D25966
PAY-AFADC61FF3,Orion Foods,2025-05-20,18560.57,INR,NEFT,REF-FB1234F5
PAY-EE2F1F2E68,Coral Resorts,2025-08-31,74702.99,INR,CASH,REF-856BD363
PAY-67DC3DAE35,Zeta Telecom,2025-09-04,50431.92,INR,CASH,REF-0EACBB8B
PAY-A56F345E8C,Polar Constructions,2025-08-29,122132.77,INR,CASH,REF-18742880
PAY-8ED655CB7D,Raven Tools,2025-07-12,119492.63,INR,IMPS,REF-0DF00FE4
PAY-3D6D180FDA,Zeta Telecom,2025-06-22,71714.69,INR,CARD,REF-CDA2C354
PAY-EE2F7D70D7,Aurora Systems,2025-05-21,100265.98,INR,IMPS,REF-C3E5A49F
PAY-FE980AEC73,Alpha Insure,2025-10-06,91064.98,INR,CASH,REF-78CB1EFA
PAY-2B7CF275CA,Zenith Apparel,2025-10-04,55362.15,INR,CARD,REF-55DFF128
PAY-1EB410F564,ACME Corp,2025-05-01,177007.57,INR,IMPS,REF-74481823
PAY-F7A80AFC03,Prism Plastics,2025-08-06,53307.1,INR,UPI,REF-4156DBA9
PAY-026178C8A4,Stellar Insurance,2025-08-25,132708.21,INR,IMPS,REF-AE26A18E
PAY-6D9C557BE3,ACME Corp,2025-07-15,170386.66,INR,UPI,REF-8DEC5AED
PAY-69506616F4,Crescent Books,2025-06-01,164615.87,INR,CARD,REF-0A8CF5C2
PAY-900EAD4DC0,Granite Mining,2025-09-08,172960.39,INR,CASH,REF-16E70A87
PAY-23BB13E977,Stellar Insurance,2025-05-27,193692.92,INR,UPI,REF-DE8FFAA4
PAY-415ECAAB9A,Granite Mining,2025-10-12,51449.27,INR,CASH,REF-9CC474D0
PAY-A0D9534BF9,Crescent Books,2025-07-01,89647.86,INR,RTGS,REF-1E2EAD2A
PAY-8B41BA122A,ACME Corp,2025-07-05,35313.73,INR,IMPS,REF-937514D2
PAY-7D06E9588B,Olive Agro,2025-05-17,96614.9,INR,CARD,REF-E86D095F
PAY-B9E6C289B0,Helios Motors,2025-10-12,95150.72,INR,IMPS,REF-0E2AD0EE
PAY-4BFFC6179B,Nimbus Soft,2025-06-27,86241.12,INR,RTGS,REF-D04F78EF
PAY-38A0119C9F,Trident Media,2025-08-26,67521.83,INR,NEFT,REF-926461CF
PAY-DC33078F65,Nova Travels,2025-07-18,160221.64,INR,CARD,REF-0859EB43
PAY-BD0A3C717C,Trident Media,2025-08-07,89479.84,INR,RTGS,REF-C20E7B55
PAY-82CD901328,Stellar Insurance,2025-08-27,103934.76,INR,CARD,REF-34AD0D50
PAY-DC3208554F,Olive Agro,2025-09-18,198633.58,INR,CARD,REF-9F3FC9DF
PAY-A95AC5DDA7,Olive Agro,2025-08-19,66463.25,INR,UPI,REF-32425E08
PAY-05BB5D78A3,Amber Healthcare,2025-08-30,51967.5,INR,RTGS,REF-A5F8FFCC
PAY-58F2C4A494,Summit Paper,2025-07-05,193311.99,INR,IMPS,REF-5ADE1C17
PAY-3BC0FD0377,Nova Travels,2025-04-22,23551.56,INR,CARD,REF-C41CDBC9
PAY-20A4C84802,Astra Labs,2025-09-16,198229.36,INR,IMPS,REF-7ADCEF33
PAY-FD52FA65D4,Aurora Systems,2025-04-21,138405.54,INR,CARD,REF-99076330
PAY-128BE93C9A,Polar Constructions,2025-06-06,139228.21,INR,UPI,REF-8BA1BCDB
PAY-5E49DDC23E,Prism Plastics,2025-05-07,197580.3,INR,CARD,REF-45346F12
PAY-4BE941FF98,Apollo Health,2025-06-24,75686.94,INR,IMPS,REF-D0E06AC8
PAY-443608C9D9,Mango Mobility,2025-09-22,5929.46,INR,IMPS,REF-1CE01B9D
PAY-0C697A272B,Nova Travels,2025-09-03,57625.38,INR,UPI,REF-BA23D9D4
PAY-8EE167D7FD,Granite Mining,2025-09-22,48859.03,INR,CASH,REF-C12C5365
PAY-897763BF9E,Prism Plastics,2025-07-19,81721.15,INR,NEFT,REF-B9FF8DC9
PAY-E4DA873CEF,Sapphire Finance,2025-08-03,111099.69,INR,RTGS,REF-2DFEBF89
PAY-46737BD2A9,Astra Labs,2025-10-18,26896.42,INR,IMPS,REF-6F87159C
PAY-2E70ADE2B0,Alpha Insure,2025-08-18,6130.46,INR,RTGS,REF-93BF4AE3
PAY-D4C51D7A24,Amber Healthcare,2025-09-25,50838.48,INR,NEFT,REF-24A35867
PAY-9FC45F91D4,Silverline Hotels,2025-06-19,20876.55,INR,NEFT,REF-1E7B573F
PAY-9E59672689,Astra Labs,2025-10-18,26542.0,INR,CASH,REF-6539F0F9
PAY-B6D43A9E70,Marble Interiors,2025-06-21,49991.12,INR,IMPS,REF-F30CCD0E
PAY-82D24D1315,Lotus Telecom,2025-10-10,35664.05,INR,CASH,REF-CFD18AEF
PAY-EF512F51A0,Iris Pharma,2025-08-24,13947.45,INR,RTGS,REF-9B91C265
PAY-DF31C77C78,Titan Beverages,2025-10-04,32809.24,INR,UPI,REF-A61CFF66
PAY-8EFA9106E6,Olive Agro,2025-07-20,83964.78,INR,NEFT,REF-42B632F2
PAY-E5E68EDE48,Orion Foods,2025-05-24,125295.9,INR,IMPS,REF-0D5A591E
PAY-8A3ADBE2CA,Crescent Books,2025-10-16,3360.08,INR,CARD,REF-F5FDCEBE
PAY-FDEEFBF56F,Trident Media,2025-09-10,180863.73,INR,CARD,REF-AE7A46D2
PAY-92E0BAC129,Summit Paper,2025-05-03,181281.06,INR,RTGS,REF-37645C03
PAY-1F045EAB16,Zeta Telecom,2025-07-11,139542.42,INR,UPI,REF-6CDA3FA7
PAY-0C395939D9,Neptune Shipping,2025-09-27,172422.34,INR,UPI,REF-D85287B3
PAY-6F79D1C18E,Pine IT Services,2025-08-01,75653.44,INR,UPI,REF-8A7136F1
PAY-271C9817DD,Polar Constructions,2025-07-13,141875.85,INR,UPI,REF-A8222299
PAY-432110C841,Nimbus Soft,2025-09-01,186053.41,INR,IMPS,REF-CBEAF51E
PAY-1E62E2353D,Titan Beverages,2025-09-09,136292.07,INR,IMPS,REF-1AA406E6
PAY-468C42E31D,Amber Healthcare,2025-05-26,15667.29,INR,IMPS,REF-9A6DAECB
PAY-6982E36A42,Prism Plastics,2025-09-01,141126.14,INR,RTGS,REF-A2418A7F
PAY-4A3CBF900A,Polar Constructions,2025-09-17,8779.97,INR,UPI,REF-02402F70
PAY-421267291F,Stellar Insurance,2025-06-29,78327.6,INR,CASH,REF-7F8C7DA4
PAY-8E3BDFB78D,Echo Electronics,2025-09-02,152355.38,INR,IMPS,REF-9CC5BA79
PAY-D9F7AC4ADF,Crescent Books,2025-08-27,178166.98,INR,CASH,REF-E76AA678
PAY-55144D9254,Crescent Books,2025-07-03,90077.0,INR,NEFT,REF-9913FDF5
PAY-8618E1C8CE,Amber Healthcare,2025-05-30,9368.97,INR,NEFT,REF-BDA97A13
PAY-BD31773D86,Prism Plastics,2025-06-16,168027.15,INR,IMPS,REF-11AAAD0B
PAY-CD2D9BB18D,Stellar Insurance,2025-09-06,111319.82,INR,RTGS,REF-D3579290
PAY-C9F2AC2145,Nimbus Soft,2025-06-02,42316.83,INR,IMPS,REF-63E7786B
PAY-E0FBD9470E,BlueBank Services,2025-06-13,173558.42,INR,RTGS,REF-2786A1B6
PAY-5842DAD517,Mango Mobility,2025-08-10,196042.47,INR,IMPS,REF-354D6C72
PAY-22CA29DC35,Lotus Telecom,2025-08-22,109255.44,INR,IMPS,REF-4EBFD8B2
PAY-D3442D8D24,Polar Constructions,2025-09-06,140633.48,INR,UPI,REF-1318607D
PAY-BA6B17394B,Trident Media,2025-08-19,29233.02,INR,RTGS,REF-3D53140D
PAY-6372E7F2BC,Pearl Analytics,2025-07-26,196320.69,INR,CASH,REF-7655FA43
PAY-80042C60AF,Quasar Digital,2025-05-29,1755.29,INR,RTGS,REF-79CFD7CC
PAY-5B1F403C83,Lotus Telecom,2025-09-11,45686.09,INR,UPI,REF-3359845C
PAY-00ABF33F29,Lotus Telecom,2025-05-11,191339.31,INR,NEFT,REF-3C7204CD
PAY-C6ABFB50AE,Aurora Systems,2025-06-06,133334.7,INR,IMPS,REF-2FF1A444
PAY-821DA121CE,Cobalt Energy,2025-06-28,127726.49,INR,UPI,REF-434ACBC8
PAY-958F26AFFB,Summit Paper,2025-09-30,140994.46,INR,RTGS,REF-3511EF7F
PAY-97CD567E24,Quasar Digital,2025-07-17,178196.14,INR,IMPS,REF-15E44140
PAY-F197F9D17D,Zenith Apparel,2025-10-04,26248.53,INR,RTGS,REF-233FD73D
PAY-42C05D3B10,Falcon Couriers,2025-10-02,142910.49,INR,NEFT,REF-8874BA57
PAY-7DC0D4CB67,Alpha Insure,2025-06-25,66453.04,INR,UPI,REF-90C32AFC
PAY-769EE14938,Mango Mobility,2025-07-21,141290.92,INR,RTGS,REF-98483E98
PAY-D6310C53B4,Apollo Health,2025-05-06,188332.9,INR,RTGS,REF-204F2C6C
PAY-38A29785C3,Cobalt Energy,2025-09-30,134004.21,INR,IMPS,REF-0C48C2B0
PAY-EF9B5C23D5,Metro Logistics,2025-09-08,69205.99,INR,RTGS,REF-E66A03FD
PAY-43D49B391E,BlueBank Services,2025-07-09,141982.56,INR,UPI,REF-71E96D5A
PAY-C2BF58EE10,Quick Logistics,2025-05-30,66547.94,INR,UPI,REF-0BB9EDE5
PAY-D3F4BD0F06,Evergreen Supplies,2025-08-04,104480.91,INR,CASH,REF-F1E4169F
PAY-7B24E0758E,Coral Resorts,2025-10-13,44974.88,INR,CARD,REF-AF624D56
