invoice_id,vendor,date,amount,currency,description
INV-0004463,ACME Corp,2025-06-07,42136.36,INR,Monthly service fee
INV-0004464,BlueBank Services,2025-09-18,21795.78,INR,Telecom usage
INV-0004465,Delta Engineering,2025-09-08,26017.45,INR,Monthly service fee
INV-0004466,Quasar Digital,2025-10-14,75769.58,INR,Office supplies
INV-0004467,Titan Beverages,2025-10-17,99721.66,INR,Insurance premium
INV-0004468,Echo Electronics,2025-05-21,192093.53,INR,Telecom usage
INV-0004469,ACME Corp,2025-09-26,136184.09,INR,Telecom usage
INV-0004470,Sapphire Finance,2025-09-24,158520.47,INR,Consulting retainer
INV-0004471,Alpha Insure,2025-05-10,62589.96,INR,Hardware purchase
INV-0004472,Delta Engineering,2025-09-02,128038.05,INR,Insurance premium
INV-0004473,Orion Foods,2025-09-06,58802.58,INR,Logistics charge
INV-0004474,Crimson Textiles,2025-09-03,95730.7,INR,Monthly service fee
INV-0004475,Vortex Metals,2025-05-26,151425.98,INR,Telecom usage
INV-0004476,Zenith Apparel,2025-06-03,163081.81,INR,Consulting retainer
INV-0004477,Apollo Health,2025-09-23,120591.93,INR,Consulting retainer
INV-0004478,Zeta Telecom,2025-06-21,90532.74,INR,Software subscription
INV-0004479,Amber Healthcare,2025-08-06,15810.55,INR,Insurance premium
INV-0004480,Quick Logistics,2025-10-16,149330.13,INR,Insurance premium
INV-0004481,Astra Labs,2025-09-01,107452.95,INR,Monthly service fee
INV-0004482,Sapphire Finance,2025-09-29,4740.21,INR,Software subscription
INV-0004483,Quasar Digital,2025-08-25,187150.67,INR,Telecom usage
INV-0004484,Polar Constructions,2025-05-02,104108.18,INR,Hardware purchase
INV-0004485,Delta Engineering,2025-05-23,85589.94,INR,Monthly service fee
INV-0004486,Quick Logistics,2025-06-09,175028.4,INR,Monthly service fee
INV-0004487,Mango Mobility,2025-06-12,72583.76,INR,Telecom usage
INV-0004488,Echo Electronics,2025-05-13,163725.37,INR,Monthly service fee
INV-0004489,Topaz Security,2025-05-30,137139.17,INR,Hardware purchase
INV-0004490,Silverline Hotels,2025-06-14,20439.18,INR,Consulting retainer
INV-0004491,Glide Technologies,2025-06-15,51178.37,INR,Software subscription
INV-0004492,Neptune Shipping,2025-05-04,163570.84,INR,Consulting retainer
INV-0004493,Polar Constructions,2025-09-14,22200.35,INR,Office supplies
INV-0004494,Polar Constructions,2025-09-11,129008.11,INR,Consulting retainer
INV-0004495,Stellar Insurance,2025-06-13,196792.02,INR,Insurance premium
INV-0004496,Evergreen Supplies,2025-05-01,23607.8,INR,Insurance premium
INV-0004497,Lumen Power,2025-04-22,158865.37,INR,Office supplies
INV-0004498,Glide Technologies,2025-06-09,68850.55,INR,Logistics charge
INV-0004499,Granite Mining,2025-10-08,182588.49,INR,Consulting retainer
INV-0004500,Aurora Systems,2025-05-02,42786.17,INR,Software subscription
INV-0004501,Stellar Insurance,2025-05-22,11153.37,INR,Software subscription
INV-0004502,Lotus Telecom,2025-10-14,138946.45,INR,Monthly service fee
INV-0004503,Pine IT Services,2025-07-24,198641.51,INR,Hardware purchase
INV-0004504,Evergreen Supplies,2025-07-03,115030.46,INR,Monthly service fee
INV-0004505,Iris Pharma,2025-08-14,198382.87,INR,Consulting retainer
INV-0004506,Crimson Textiles,2025-09-21,141379.25,INR,Telecom usage
INV-0004507,Glide Technologies,2025-09-27,114756.69,INR,Telecom usage
INV-0004508,Glide Technologies,2025-10-06,59634.13,INR,Office supplies
INV-0004509,Nimbus Soft,2025-09-01,59461.73,INR,Software subscription
INV-0004510,Vortex Metals,2025-07-28,127537.01,INR,Logistics charge
INV-0004511,Vertex Retail,2025-07-14,113285.3,INR,Insurance premium
INV-0004512,BlueBank Services,2025-08-27,177524.01,INR,Logistics charge
INV-0004513,Trident Media,2025-06-08,22116.8,INR,Logistics charge
INV-0004514,Evergreen Supplies,2025-05-27,155365.62,INR,Telecom usage
INV-0004515,Crimson Textiles,2025-09-12,112189.83,INR,Monthly service fee
INV-0004516,Aurora Systems,2025-09-27,140085.68,INR,Office supplies
INV-0004517,Vertex Retail,2025-07-31,128227.77,INR,Office supplies
INV-0004518,Summit Paper,2025-08-05,194482.34,INR,Monthly service fee
INV-0004519,Indigo Chem,2025-08-12,35195.97,INR,Logistics charge
INV-0004520,Marble Interiors,2025-09-11,188634.79,INR,Logistics charge
INV-0004521,Mango Mobility,2025-09-23,44469.27,INR,Software subscription
INV-0004522,Indigo Chem,2025-06-22,179755.12,INR,Consulting retainer
INV-0004523,Prism Plastics,2025-09-11,151523.94,INR,Insurance premium
INV-0004524,ACME Corp,2025-07-18,192024.1,INR,Hardware purchase
INV-0004525,Vertex Retail,2025-10-15,113470.43,INR,Telecom usage
INV-0004526,Amber Healthcare,2025-04-28,110075.81,INR,Consulting retainer
INV-0004527,Crimson Textiles,2025-09-19,152739.5,INR,Consulting retainer
INV-0004528,Polar Constructions,2025-10-07,53574.69,INR,Telecom usage
INV-0004529,Velvet Cosmetics,2025-07-26,69271.13,INR,Hardware purchase
INV-0004530,Apollo Health,2025-04-24,112577.92,INR,Telecom usage
INV-0004531,Orion Foods,2025-10-10,166207.53,INR,Consulting retainer
INV-0004532,Glide Technologies,2025-06-08,161542.88,INR,Software subscription
INV-0004533,Velvet Cosmetics,2025-07-16,196104.59,INR,Hardware purchase
INV-0004534,Helios Motors,2025-06-09,155555.11,INR,Telecom usage
INV-0004535,Crescent Books,2025-05-29,48499.86,INR,Insurance premium
INV-0004536,Pine IT Services,2025-06-29,125395.24,INR,Monthly service fee
INV-0004537,BlueBank Services,2025-06-02,95944.26,INR,Logistics charge
INV-0004538,ACME Corp,2025-04-22,133709.41,INR,Telecom usage
INV-0004539,Echo Electronics,2025-07-30,181514.13,INR,Telecom usage
INV-0004540,Zeta Telecom,2025-05-05,23798.4,INR,Telecom usage
INV-0004541,Pine IT Services,2025-06-11,15473.82,INR,Logistics charge
INV-0004542,Stellar Insurance,2025-07-15,164800.33,INR,Monthly service fee
INV-0004543,Alpha Insure,2025-05-07,75350.69,INR,Monthly service fee
INV-0004544,Stellar Insurance,2025-10-03,56209.79,INR,Insurance premium
INV-0004545,Titan Beverages,2025-09-23,15095.98,INR,Software subscription
INV-0004546,Alpha Insure,2025-08-15,81854.31,INR,Consulting retainer
INV-0004547,Titan Beverages,2025-09-01,39581.95,INR,Office supplies
INV-0004548,Indigo Chem,2025-08-04,125582.05,INR,Monthly service fee
INV-0004549,Raven Tools,2025-07-24,44491.9,INR,Insurance premium
INV-0004550,Nova Travels,2025-04-25,179195.84,INR,Office supplies
INV-0004551,Lotus Telecom,2025-09-21,56659.44,INR,Consulting retainer
INV-0004552,Alpha Insure,2025-08-13,177144.39,INR,Telecom usage
INV-0004553,Summit Paper,2025-08-04,134442.99,INR,Consulting retainer
INV-0004554,Neptune Shipping,2025-04-25,111315.17,INR,Hardware purchase
INV-0004555,Pearl Analytics,2025-08-24,145135.14,INR,Office supplies
INV-0004556,Topaz Security,2025-05-03,196405.5,INR,Hardware purchase
INV-0004557,Glide Technologies,2025-06-27,5035.65,INR,Insurance premium
INV-0004558,Zeta Telecom,2025-06-09,40088.63,INR,Office supplies
INV-0004559,Cobalt Energy,2025-05-13,187479.72,INR,Software subscription
INV-0004560,Neptune Shipping,2025-06-03,40922.41,INR,Telecom usage
INV-0004561,Orion Foods,2025-08-18,109164.74,INR,Hardware purchase
INV-0004562,Olive Agro,2025-04-23,41380.95,INR,Consulting retainer
INV-0004563,Zephyr Foods,2025-05-17,16179.62,INR,Consulting retainer
INV-0004564,ACME Corp,2025-07-27,22967.7,INR,Telecom usage
INV-0004565,Quasar Digital,2025-08-30,195919.07,INR,Software subscription
INV-0004566,Astra Labs,2025-08-18,99401.74,INR,Software subscription
INV-0004567,Topaz Security,2025-05-22,38482.25,INR,Office supplies
INV-0004568,Zeta Telecom,2025-10-08,109265.16,INR,Insurance premium
INV-0004569,Helios Motors,2025-09-19,10312.25,INR,Consulting retainer
INV-0004570,Vortex Metals,2025-07-12,10033.23,INR,Telecom usage
INV-0004571,Evergreen Supplies,2025-08-29,9078.75,INR,Hardware purchase
INV-0004572,Polar Constructions,2025-06-30,57309.74,INR,Monthly service fee
INV-0004573,Quasar Digital,2025-08-14,41375.62,INR,Insurance premium
INV-0004574,Orion Foods,2025-07-31,94344.41,INR,Hardware purchase
INV-0004575,Vertex Retail,2025-08-17,148312.83,INR,Office supplies
INV-0004576,Prism Plastics,2025-08-30,34478.48,INR,Consulting retainer
INV-0004577,Zeta Telecom,2025-04-24,166874.59,INR,Hardware purchase
INV-0004578,Falcon Couriers,2025-09-18,107480.68,INR,Consulting retainer
INV-0004579,Orion Foods,2025-09-28,39080.39,INR,Telecom usage
INV-0004580,Metro Logistics,2025-09-14,109451.95,INR,Office supplies
INV-0004581,Raven Tools,2025-10-13,121495.57,INR,Logistics charge
INV-0004582,Summit Paper,2025-08-08,173383.41,INR,Logistics charge
INV-0004583,Crescent Books,2025-06-22,175390.29,INR,Consulting retainer
INV-0004584,Crescent Books,2025-10-12,199185.06,INR,Telecom usage
INV-0004585,BlueBank Services,2025-07-16,46167.2,INR,Office supplies
INV-0004586,Pearl Analytics,2025-04-26,98818.8,INR,Telecom usage
INV-0004587,Crimson Textiles,2025-10-12,185457.53,INR,Hardware purchase
INV-0004588,Olive Agro,2025-08-21,140172.25,INR,Telecom usage
INV-0004589,Falcon Couriers,2025-06-20,180112.35,INR,Consulting retainer
INV-0004590,ACME Corp,2025-07-23,153024.94,INR,Telecom usage
INV-0004591,Crescent Books,2025-05-27,17328.32,INR,Consulting retainer
INV-0004592,Trident Media,2025-06-17,126020.4,INR,Software subscription
INV-0004593,Zephyr Foods,2025-05-31,17694.73,INR,Telecom usage
INV-0004594,Zephyr Foods,2025-10-06,73525.08,INR,Software subscription
INV-0004595,Crescent Books,2025-08-13,187443.22,INR,Insurance premium
INV-0004596,Crimson Textiles,2025-09-13,30492.93,INR,Hardware purchase
INV-0004597,Mango Mobility,2025-10-04,154133.0,INR,Consulting retainer
INV-0004598,Zeta Telecom,2025-09-14,28179.45,INR,Telecom usage
INV-0004599,Olive Agro,2025-09-20,191000.8,INR,Insurance premium
INV-0004600,Quasar Digital,2025-08-09,124875.68,INR,Insurance premium
INV-0004601,Crescent Books,2025-04-25,190640.84,INR,Consulting retainer
INV-0004602,Quick Logistics,2025-07-14,159777.83,INR,Logistics charge
INV-0004603,Prism Plastics,2025-09-06,86913.6,INR,Insurance premium
INV-0004604,Pine IT Services,2025-07-04,129849.95,INR,Insurance premium
INV-0004605,Echo Electronics,2025-07-16,169304.04,INR,Hardware purchase
INV-0004606,Indigo Chem,2025-05-12,57071.4,INR,Office supplies
INV-0004607,Titan Beverages,2025-09-07,101753.21,INR,Monthly service fee
INV-0004608,Coral Resorts,2025-10-05,88560.41,INR,Software subscription
INV-0004609,Trident Media,2025-06-20,179091.61,INR,Telecom usage
INV-0004610,Lotus Telecom,2025-07-29,95781.49,INR,Consulting retainer
INV-0004611,BlueBank Services,2025-09-25,90675.28,INR,Telecom usage
INV-0004612,Glide Technologies,2025-05-10,192722.97,INR,Hardware purchase
INV-0004613,Raven Tools,2025-09-28,132906.59,INR,Office supplies
INV-0004614,Falcon Couriers,2025-09-24,106673.36,INR,Telecom usage
INV-0004615,Crescent Books,2025-05-29,171476.24,INR,Telecom usage
INV-0004616,Pine IT Services,2025-08-26,143848.68,INR,Consulting retainer
INV-0004617,Astra Labs,2025-07-11,103465.31,INR,Logistics charge
INV-0004618,Falcon Couriers,2025-04-30,158210.34,INR,Software subscription
INV-0004619,Zephyr Foods,2025-09-02,630.6,INR,Consulting retainer
INV-0004620,Zephyr Foods,2025-09-28,158584.84,INR,Software subscription
INV-0004621,Alpha Insure,2025-10-16,54230.78,INR,Monthly service fee
INV-0004622,Prism Plastics,2025-07-22,151235.65,INR,Telecom usage
INV-0004623,Topaz Security,2025-09-26,66709.45,INR,Office supplies
INV-0004624,Velvet Cosmetics,2025-04-30,6611.51,INR,Hardware purchase
INV-0004625,Metro Logistics,2025-07-01,180003.47,INR,Consulting retainer
INV-0004626,Glide Technologies,2025-07-17,170570.08,INR,Insurance premium
INV-0004627,Helios Motors,2025-06-06,186879.06,INR,Telecom usage
INV-0004628,Olive Agro,2025-09-19,79116.37,INR,Consulting retainer
INV-0004629,Neptune Shipping,2025-09-24,59185.69,INR,Logistics charge
INV-0004630,Titan Beverages,2025-05-25,136863.35,INR,Insurance premium
INV-0004631,Crimson Textiles,2025-06-16,173325.28,INR,Logistics charge
INV-0004632,Crescent Books,2025-09-14,186940.0,INR,Software subscription
INV-0004633,Crimson Textiles,2025-06-02,52515.32,INR,Software subscription
INV-0004634,Trident Media,2025-09-04,152418.89,INR,Office supplies
INV-0004635,Trident Media,2025-07-17,78120.77,INR,Consulting retainer
INV-0004636,Crimson Textiles,2025-09-18,44719.6,INR,Logistics charge
INV-0004637,Amber Healthcare,2025-09-03,121783.55,INR,Software subscription
INV-0004638,Orion Foods,2025-06-17,172159.82,INR,Hardware purchase
INV-0004639,Lumen Power,2025-07-30,74161.67,INR,Monthly service fee
INV-0004640,Indigo Chem,2025-08-24,104027.53,INR,Telecom usage
INV-0004641,Lumen Power,2025-07-13,3618.67,INR,Software subscription
INV-0004642,Summit Paper,2025-08-23,154714.15,INR,Insurance premium
INV-0004643,Helios Motors,2025-06-17,2016.66,INR,Insurance premium
INV-0004644,Titan Beverages,2025-09-27,24435.57,INR,Hardware purchase
INV-0004645,Delta Engineering,2025-08-22,120000.71,INR,Consulting retainer
INV-0004646,Alpha Insure,2025-06-10,104547.75,INR,Software subscription
INV-0004647,Vortex Metals,2025-06-20,54192.19,INR,Monthly service fee
INV-0004648,Nimbus Soft,2025-07-23,42432.08,INR,Insurance premium
INV-0004649,Nimbus Soft,2025-07-13,59083.17,INR,Hardware purchase
INV-0004650,Silverline Hotels,2025-07-13,40858.29,INR,Logistics charge
INV-0004651,Raven Tools,2025-06-04,73538.97,INR,Logistics charge
INV-0004652,Aurora Systems,2025-08-20,145704.41,INR,Hardware purchase
INV-0004653,Quasar Digital,2025-08-08,89741.71,INR,Software subscription
INV-0004654,Quick Logistics,2025-04-25,191980.14,INR,Insurance premium
INV-0004655,Vertex Retail,2025-10-16,172919.64,INR,Hardware purchase
INV-0004656,Evergreen Supplies,2025-05-13,7520.84,INR,Software subscription
INV-0004657,Trident Media,2025-08-15,76895.01,INR,Hardware purchase
INV-0004658,Coral Resorts,2025-09-19,104982.34,INR,Monthly service fee
INV-0004659,Echo Electronics,2025-05-24,151674.08,INR,Monthly service fee
INV-0004660,Nova Travels,2025-07-22,26390.29,INR,Software subscription
INV-0004661,Crimson Textiles,2025-06-01,178091.96,INR,Software subscription
INV-0004662,Lumen Power,2025-08-08,83508.58,INR,Software subscription
INV-0004663,Glide Technologies,2025-09-17,101534.67,INR,Office supplies
INV-0004664,Crescent Books,2025-08-12,56267.85,INR,Consulting retainer
INV-0004665,Astra Labs,2025-08-25,141367.28,INR,Software subscription
INV-0004666,Pearl Analytics,2025-10-09,56282.94,INR,Software subscription
INV-0004667,Raven Tools,2025-09-18,84681.94,INR,Software subscription
INV-0004668,Silverline Hotels,2025-09-25,57962.51,INR,Consulting retainer
INV-0004669,Marble Interiors,2025-09-25,182142.11,INR,Hardware purchase
INV-0004670,Coral Resorts,2025-08-08,197084.53,INR,Monthly service fee
INV-0004671,Astra Labs,2025-04-22,176556.75,INR,Monthly service fee
INV-0004672,Vertex Retail,2025-07-08,74814.47,INR,Logistics charge
INV-0004673,Vortex Metals,2025-10-03,175742.34,INR,Hardware purchase
INV-0004674,Quasar Digital,2025-05-24,128708.77,INR,Hardware purchase
INV-0004675,Silverline Hotels,2025-07-11,14313.89,INR,Monthly service fee
INV-0004676,Silverline Hotels,2025-07-17,96365.57,INR,Logistics charge
INV-0004677,Titan Beverages,2025-09-30,85423.72,INR,Consulting retainer
INV-0004678,Zephyr Foods,2025-05-16,57139.94,INR,Insurance premium
INV-0004679,Mango Mobility,2025-09-02,123573.26,INR,Telecom usage
INV-0004680,Vortex Metals,2025-09-26,199022.53,INR,Office supplies
INV-0004681,Vertex Retail,2025-08-26,192637.51,INR,Logistics charge
INV-0004682,Polar Constructions,2025-08-13,179824.32,INR,Office supplies
INV-0004683,Raven Tools,2025-07-04,128807.55,INR,Consulting retainer
INV-0004684,Pearl Analytics,2025-04-22,26382.44,INR,Consulting retainer
INV-0004685,Sapphire Finance,2025-07-03,42225.59,INR,Hardware purchase
INV-0004686,Mango Mobility,2025-06-15,161174.26,INR,Consulting retainer
INV-0004687,Iris Pharma,2025-09-07,161641.97,INR,Hardware purchase
INV-0004688,Pearl Analytics,2025-05-25,38489.53,INR,Hardware purchase
INV-0004689,Astra Labs,2025-06-11,121512.56,INR,Monthly service fee
INV-0004690,Titan Beverages,2025-07-08,125001.54,INR,Monthly service fee
INV-0004691,Topaz Security,2025-04-23,177153.69,INR,Logistics charge
INV-0004692,Aurora Systems,2025-06-27,98162.8,INR,Logistics charge
INV-0004693,Iris Pharma,2025-09-09,92905.62,INR,Monthly service fee
INV-0004694,Crescent Books,2025-06-02,153503.54,INR,Telecom usage
INV-0004695,Mango Mobility,2025-10-18,17874.83,INR,Office supplies
INV-0004696,Trident Media,2025-06-06,180020.4,INR,Office supplies
INV-0004697,Olive Agro,2025-07-12,52437.96,INR,Software subscription
INV-0004698,Lumen Power,2025-09-28,53493.25,INR,Consulting retainer
INV-0004699,Topaz Security,2025-05-30,172616.18,INR,Monthly service fee
INV-0004700,Silverline Hotels,2025-05-27,123913.0,INR,Office supplies
INV-0004701,Topaz Security,2025-10-06,110983.05,INR,Hardware purchase
INV-0004702,Crimson Textiles,2025-05-04,110100.13,INR,Consulting retainer
INV-0004703,Iris Pharma,2025-08-11,192089.94,INR,Office supplies
INV-0004704,Trident Media,2025-05-07,91704.76,INR,Logistics charge
INV-0004705,Zenith Apparel,2025-08-12,157548.73,INR,Logistics charge
INV-0004706,Velvet Cosmetics,2025-10-05,116719.61,INR,Consulting retainer
INV-0004707,BlueBank Services,2025-07-13,36766.96,INR,Consulting retainer
INV-0004708,Velvet Cosmetics,2025-09-13,181973.49,INR,Logistics charge
INV-0004709,Pearl Analytics,2025-08-04,176370.96,INR,Hardware purchase
INV-0004710,Raven Tools,2025-08-08,159980.89,INR,Hardware purchase
INV-0004711,Titan Beverages,2025-07-07,47636.28,INR,Consulting retainer
INV-0004712,Quasar Digital,2025-06-02,65357.95,INR,Software subscription
INV-0004713,Coral Resorts,2025-06-22,157975.66,INR,Logistics charge
INV-0004714,Silverline Hotels,2025-09-10,187969.38,INR,Insurance premium
INV-0004715,Aurora Systems,2025-05-22,98076.09,INR,Office supplies
INV-0004716,Pearl Analytics,2025-08-25,44163.77,INR,Telecom usage
INV-0004717,Evergreen Supplies,2025-06-23,188408.72,INR,Software subscription
INV-0004718,Helios Motors,2025-06-24,115732.98,INR,Office supplies
INV-0004719,Stellar Insurance,2025-05-20,36501.86,INR,Office supplies
INV-0004720,Echo Electronics,2025-09-17,88039.8,INR,Consulting retainer
INV-0004721,Velvet Cosmetics,2025-06-04,88308.27,INR,Consulting retainer
INV-0004722,Alpha Insure,2025-07-14,49674.63,INR,Office supplies
INV-0004723,Summit Paper,2025-09-02,182177.36,INR,Hardware purchase
INV-0004724,Apollo Health,2025-08-24,141729.77,INR,Software subscription
INV-0004725,Astra Labs,2025-09-16,190271.58,INR,Logistics charge
INV-0004726,Astra Labs,2025-05-29,6101.64,INR,Hardware purchase
INV-0004727,Astra Labs,2025-07-23,79727.77,INR,Monthly service fee
INV-0004728,Lumen Power,2025-06-08,35066.63,INR,Monthly service fee
INV-0004729,Helios Motors,2025-09-09,98044.61,INR,Office supplies
INV-0004730,Mango Mobility,2025-08-27,101430.12,INR,Office supplies
INV-0004731,Neptune Shipping,2025-10-13,42511.85,INR,Software subscription
INV-0004732,Prism Plastics,2025-08-30,71794.17,INR,Logistics charge
INV-0004733,Titan Beverages,2025-09-04,79171.98,INR,Monthly service fee
INV-0004734,Summit Paper,2025-05-01,40798.04,INR,Insurance premium
INV-0004735,Marble Interiors,2025-06-20,184547.66,INR,Hardware purchase
INV-0004736,Velvet Cosmetics,2025-09-14,64486.46,INR,Office supplies
